QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Pakkeforløp for peniskreft,222,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for peniskreft,222,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for peniskreft,222,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for peniskreft,222,1085,1094,Helse Vest RHF,Helse Bergen HF,983974724,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for peniskreft,222,1408,1093,Helse Midt-Norge RHF,St. Olavs Hospital HF,883974832,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for peniskreft,222,1081,1093,Helse Midt-Norge RHF,Helse Nord-Trøndelag HF,983974791,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for peniskreft,222,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for peniskreft,222,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for peniskreft,222,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1086,1094,Helse Vest RHF,Helse Fonna HF,983974694,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1406,1043,Helse Sør-Øst RHF,Vestre Viken HF,894166762,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1084,1094,Helse Vest RHF,Helse Førde HF,983974732,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1406,1043,Helse Sør-Øst RHF,Vestre Viken HF,894166762,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1086,1094,Helse Vest RHF,Helse Fonna HF,983974694,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1595,1094,Helse Vest RHF,Haraldsplass Diakonale Sykehus AS,984027737,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1081,1093,Helse Midt-Norge RHF,Helse Nord-Trøndelag HF,983974791,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2018-01-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for peniskreft,222,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,71.4,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,50,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for peniskreft,222,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,71.4,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1085,1094,Helse Vest RHF,Helse Bergen HF,983974724,100,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for peniskreft,222,1408,1093,Helse Midt-Norge RHF,St. Olavs Hospital HF,883974832,80,Årlig,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,%,2017-01-01T00:00:00,2017-12-31T00:00:00
