QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1021,1404,Hele landet,Private,999999999,,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2016-05-01T00:00:00,2016-08-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,85,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2014-05-01T00:00:00,2014-08-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,87,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2014-09-01T00:00:00,2014-12-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,90.1,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2016-01-01T00:00:00,2016-04-30T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,82.1,Årlig,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,77.7,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,86.7,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2016-09-01T00:00:00,2016-12-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,89.1,Årlig,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,83.5,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,85.2,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2017-01-01T00:00:00,2017-04-30T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,80.3,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2017-05-01T00:00:00,2017-08-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,75.9,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2017-09-01T00:00:00,2017-12-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,82,Årlig,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Oppfølging av infeksjonsstatus 30 dager etter utført aortakoronar bypass,88,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,93.1,Tertialvis,30 dagers oppfølging av infeksjonsstatus etter aortakoronar bypass,%,2018-01-01T00:00:00,2018-04-30T00:00:00
