QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Triagering av oppmøtte pasienter på legevakt,337,3284,3231,Legevakter Norge,Rogaland,112022,63.6,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3232,3231,Legevakter Norge,Troms og Finnmark,542022,64.7,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3325,3231,Legevakter Norge,Trøndelag,502022,83.3,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3248,3231,Legevakter Norge,Vestfold og Telemark,382022,100,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3235,3231,Legevakter Norge,Viken,302022,75,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3238,3231,Legevakter Norge,Vestland,462022,88.2,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3583,3231,Legevakter Norge,"Oslo, fylke",32022,100,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3231,0,,Legevakter Norge,99992022,77.3,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3278,3231,Legevakter Norge,Agder,422022,75,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3262,3231,Legevakter Norge,Nordland,182022,83.3,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3336,3231,Legevakter Norge,Møre og Romsdal,152022,57.1,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3296,3231,Legevakter Norge,Innlandet,342022,70,Årlig,Andel legevakter som har et standardisert verktøy for triagering,%,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3235,3231,Legevakter Norge,Viken,302022,15,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3248,3231,Legevakter Norge,Vestfold og Telemark,382022,11,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3238,3231,Legevakter Norge,Vestland,462022,15,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3325,3231,Legevakter Norge,Trøndelag,502022,10,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3296,3231,Legevakter Norge,Innlandet,342022,7,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3336,3231,Legevakter Norge,Møre og Romsdal,152022,4,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3231,0,,Legevakter Norge,99992022,102,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3278,3231,Legevakter Norge,Agder,422022,6,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3232,3231,Legevakter Norge,Troms og Finnmark,542022,11,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3284,3231,Legevakter Norge,Rogaland,112022,7,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3583,3231,Legevakter Norge,"Oslo, fylke",32022,1,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3262,3231,Legevakter Norge,Nordland,182022,15,Årlig,Antall legevakter som har et standardisert verktøy for triagering,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
Triagering av oppmøtte pasienter på legevakt,337,3278,3231,Legevakter Norge,Agder,422022,8,Årlig,Totalt antall legevakter som har svart ja eller nei,Antall,2022-01-01T00:00:00,2022-12-31T00:00:00
