QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Pakkeforløp for lungekreft,205,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-05-01T00:00:00,2015-08-31T00:00:00
Pakkeforløp for lungekreft,205,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2017-09-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for lungekreft,205,1595,1094,Helse Vest RHF,Haraldsplass Diakonale Sykehus AS,984027737,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2017-09-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for lungekreft,205,1595,1094,Helse Vest RHF,Haraldsplass Diakonale Sykehus AS,984027737,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2018-05-01T00:00:00,2018-08-31T00:00:00
Pakkeforløp for lungekreft,205,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,100,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,77.77,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,87.5,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,42.85,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,97.91,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1086,1094,Helse Vest RHF,Helse Fonna HF,983974694,100,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1085,1094,Helse Vest RHF,Helse Bergen HF,983974724,70.11,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1084,1094,Helse Vest RHF,Helse Førde HF,983974732,80,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95.23,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-05-01T00:00:00,2015-08-31T00:00:00
Pakkeforløp for lungekreft,205,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,65.71,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-05-01T00:00:00,2015-08-31T00:00:00
Pakkeforløp for lungekreft,205,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,74.8,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-05-01T00:00:00,2015-08-31T00:00:00
Pakkeforløp for lungekreft,205,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,85.71,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,98.07,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,88.63,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,100,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,87.69,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1086,1094,Helse Vest RHF,Helse Fonna HF,983974694,85.29,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1085,1094,Helse Vest RHF,Helse Bergen HF,983974724,67.77,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1084,1094,Helse Vest RHF,Helse Førde HF,983974732,92,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1595,1094,Helse Vest RHF,Haraldsplass Diakonale Sykehus AS,984027737,55.55,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1408,1093,Helse Midt-Norge RHF,St. Olavs Hospital HF,883974832,82.35,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1081,1093,Helse Midt-Norge RHF,Helse Nord-Trøndelag HF,983974791,100,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,67.39,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1406,1043,Helse Sør-Øst RHF,Vestre Viken HF,894166762,66.21,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1403,1043,Helse Sør-Øst RHF,Lovisenberg Diakonale,965985166,100,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1099,1043,Helse Sør-Øst RHF,Diakonhjemmet sykehus AS,982791952,92.85,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,91.54,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,78.57,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,78.18,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,75.75,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,96.22,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,67.64,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,77.33,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for lungekreft,205,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,100,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2016-01-01T00:00:00,2016-04-30T00:00:00
Pakkeforløp for lungekreft,205,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,100,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2016-01-01T00:00:00,2016-04-30T00:00:00
Pakkeforløp for lungekreft,205,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,62.5,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-05-01T00:00:00,2015-08-31T00:00:00
Pakkeforløp for lungekreft,205,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,75,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-05-01T00:00:00,2015-08-31T00:00:00
Pakkeforløp for lungekreft,205,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,81.42,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-05-01T00:00:00,2015-08-31T00:00:00
Pakkeforløp for lungekreft,205,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,84.81,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-05-01T00:00:00,2015-08-31T00:00:00
Pakkeforløp for lungekreft,205,1595,1094,Helse Vest RHF,Haraldsplass Diakonale Sykehus AS,984027737,15.38,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1408,1093,Helse Midt-Norge RHF,St. Olavs Hospital HF,883974832,53.44,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
Pakkeforløp for lungekreft,205,1081,1093,Helse Midt-Norge RHF,Helse Nord-Trøndelag HF,983974791,81.81,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for lungekreft,%,2015-01-01T00:00:00,2015-04-30T00:00:00
