QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Lipidsenkende behandling etter hjerneinfarkt,114,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,86.5,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,86.7,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,86.7,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,93.6,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,81.6,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,88.1,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,86.4,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,91.8,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,79.9,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Lipidsenkende behandling etter hjerneinfarkt,114,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,78.1,Årlig,Andel pasienter med hjerneinfarkt utskrevet fra sykehus med statiner/lipidsenkende behandling,%,2015-01-01T00:00:00,2015-12-31T00:00:00
