QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,85,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,58.3,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,84.6,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,80,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,54.2,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,71.4,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,82.6,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,67.1,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,74.6,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,77.8,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,80,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,74.1,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,80,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,79.2,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,86.4,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,88,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,84,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1081,1093,Helse Midt-Norge RHF,Helse Nord-Trøndelag HF,983974791,,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1081,1093,Helse Midt-Norge RHF,Helse Nord-Trøndelag HF,983974791,,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1084,1094,Helse Vest RHF,Helse Førde HF,983974732,,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1084,1094,Helse Vest RHF,Helse Førde HF,983974732,,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1085,1094,Helse Vest RHF,Helse Bergen HF,983974724,,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1085,1094,Helse Vest RHF,Helse Bergen HF,983974724,47.1,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1086,1094,Helse Vest RHF,Helse Fonna HF,983974694,-1e+007,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1086,1094,Helse Vest RHF,Helse Fonna HF,983974694,14.3,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1086,1094,Helse Vest RHF,Helse Fonna HF,983974694,14.3,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,64.3,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,50,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,92,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,84,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,60,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,78.8,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,79.3,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,77.8,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,77.1,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,92.3,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra symptom til behandling av åreforkalkning i halspulsåren,39,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,77.8,Årlig,Andel pasienter med symptomatisk carotisstenose behandlet innen 14 dager etter symptomdebut.,%,2015-01-01T00:00:00,2015-12-31T00:00:00
