QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1023,1021,Private,Private ideelle,999999997,88,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1023,1021,Private,Private ideelle,999999997,87.9,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,-1e+007,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,-1e+007,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,-1e+007,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,-1e+007,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,90.19,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,92.92,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,87,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,86.6,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,87.6,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,87.9,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,89.68,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,91.65,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,91.3,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,91.4,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,86.3,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,86.9,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,87.6,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse ved hjerteinfarkt,5,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,86.9,Årlig,30-dagers overlevelse etter hjerteinfarkt,%,2011-01-01T00:00:00,2011-12-31T00:00:00
