QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Behandlet i slagenhet etter akutt hjerneslag,32,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,95.8,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,93.5,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,94.7,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,96.5,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,98,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,-1e+007,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,93,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,99.2,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,90.8,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,88.3,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,92.7,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,93.9,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,87,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,82.4,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,99.4,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,98.3,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,86.8,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,83.5,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,92.4,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,90.8,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,92.6,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Behandlet i slagenhet etter akutt hjerneslag,32,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,90.9,Årlig,Andel pasienter med akutt hjerneslag behandlet i slagenhet,%,2014-01-01T00:00:00,2014-12-31T00:00:00
