QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1577,1027,"Helse Sør-Øst, private",Stiftelsen Incognito Klinikk,971427051,42,Tertialvis,Totalt antall pasienter som har startet helsehjelp,Antall,2018-05-01T00:00:00,2018-08-31T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1577,1027,"Helse Sør-Øst, private",Stiftelsen Incognito Klinikk,971427051,124,Årlig,Totalt antall pasienter som har startet helsehjelp,Antall,2018-01-01T00:00:00,2018-12-31T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1577,1027,"Helse Sør-Øst, private",Stiftelsen Incognito Klinikk,971427051,42,Tertialvis,Totalt antall pasienter som har startet helsehjelp,Antall,2018-09-01T00:00:00,2018-12-31T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1578,1027,"Helse Sør-Øst, private",Borgestadklinikken - Blå Kors Sør,971450231,67,Tertialvis,Totalt antall pasienter som har startet helsehjelp,Antall,2018-01-01T00:00:00,2018-04-30T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1578,1027,"Helse Sør-Øst, private",Borgestadklinikken - Blå Kors Sør,971450231,52,Tertialvis,Totalt antall pasienter som har startet helsehjelp,Antall,2018-05-01T00:00:00,2018-08-31T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1578,1027,"Helse Sør-Øst, private",Borgestadklinikken - Blå Kors Sør,971450231,121,Årlig,Totalt antall pasienter som har startet helsehjelp,Antall,2018-01-01T00:00:00,2018-12-31T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1578,1027,"Helse Sør-Øst, private",Borgestadklinikken - Blå Kors Sør,971450231,2,Tertialvis,Totalt antall pasienter som har startet helsehjelp,Antall,2018-09-01T00:00:00,2018-12-31T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1579,1027,"Helse Sør-Øst, private",Stiftelsen Fossumkollektivet,971474483,8,Tertialvis,Totalt antall pasienter som har startet helsehjelp,Antall,2018-01-01T00:00:00,2018-04-30T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1579,1027,"Helse Sør-Øst, private",Stiftelsen Fossumkollektivet,971474483,7,Tertialvis,Totalt antall pasienter som har startet helsehjelp,Antall,2018-05-01T00:00:00,2018-08-31T00:00:00
Gjennomsnittlig ventetid fra mottatt henvisning til helsehjelp påbegynnes i TSB,296,1579,1027,"Helse Sør-Øst, private",Stiftelsen Fossumkollektivet,971474483,22,Årlig,Totalt antall pasienter som har startet helsehjelp,Antall,2018-01-01T00:00:00,2018-12-31T00:00:00
