QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
5 års overlevelse etter tykktarmskreft,13,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,73.9,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2016-01-01T00:00:00,2016-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,71.7,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2017-01-01T00:00:00,2017-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,69.9,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2016-01-01T00:00:00,2016-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,72.5,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2017-01-01T00:00:00,2017-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,68.2,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2014-01-01T00:00:00,2014-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,70.3,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2015-01-01T00:00:00,2015-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,64.1,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2010-01-01T00:00:00,2010-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,65.4,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2011-01-01T00:00:00,2011-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,66,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2012-01-01T00:00:00,2012-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,66.7,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2013-01-01T00:00:00,2013-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,64.7,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2009-01-01T00:00:00,2009-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,70.7,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2016-01-01T00:00:00,2016-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,72.2,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2017-01-01T00:00:00,2017-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,67,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2016-01-01T00:00:00,2016-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,67.3,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2017-01-01T00:00:00,2017-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,76.5,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2016-01-01T00:00:00,2016-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,73.3,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2017-01-01T00:00:00,2017-12-31T00:00:00
5 års overlevelse etter tykktarmskreft,13,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,74.5,Årlig,5-års relativ overlevelse etter tykktarmskreft (kvinner),%,2016-01-01T00:00:00,2016-12-31T00:00:00
