QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Pakkeforløp for malignt melanom,202,1099,1043,Helse Sør-Øst RHF,Diakonhjemmet sykehus AS,982791952,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2018-09-01T00:00:00,2018-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1099,1043,Helse Sør-Øst RHF,Diakonhjemmet sykehus AS,982791952,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2018-05-01T00:00:00,2018-08-31T00:00:00
Pakkeforløp for malignt melanom,202,1099,1043,Helse Sør-Øst RHF,Diakonhjemmet sykehus AS,982791952,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2018-01-01T00:00:00,2018-04-30T00:00:00
Pakkeforløp for malignt melanom,202,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2018-01-01T00:00:00,2018-04-30T00:00:00
Pakkeforløp for malignt melanom,202,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1403,1043,Helse Sør-Øst RHF,Lovisenberg Diakonale,965985166,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1099,1043,Helse Sør-Øst RHF,Diakonhjemmet sykehus AS,982791952,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2015-09-01T00:00:00,2015-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2016-01-01T00:00:00,2016-04-30T00:00:00
Pakkeforløp for malignt melanom,202,1099,1043,Helse Sør-Øst RHF,Diakonhjemmet sykehus AS,982791952,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2016-01-01T00:00:00,2016-04-30T00:00:00
Pakkeforløp for malignt melanom,202,1099,1043,Helse Sør-Øst RHF,Diakonhjemmet sykehus AS,982791952,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2016-05-01T00:00:00,2016-08-31T00:00:00
Pakkeforløp for malignt melanom,202,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2016-09-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2016-09-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1403,1043,Helse Sør-Øst RHF,Lovisenberg Diakonale,965985166,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2016-09-01T00:00:00,2016-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2017-01-01T00:00:00,2017-04-30T00:00:00
Pakkeforløp for malignt melanom,202,1099,1043,Helse Sør-Øst RHF,Diakonhjemmet sykehus AS,982791952,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2017-01-01T00:00:00,2017-04-30T00:00:00
Pakkeforløp for malignt melanom,202,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2017-05-01T00:00:00,2017-08-31T00:00:00
Pakkeforløp for malignt melanom,202,1403,1043,Helse Sør-Øst RHF,Lovisenberg Diakonale,965985166,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2017-05-01T00:00:00,2017-08-31T00:00:00
Pakkeforløp for malignt melanom,202,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2017-09-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2018-01-01T00:00:00,2018-04-30T00:00:00
Pakkeforløp for malignt melanom,202,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,52.38,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2017-09-01T00:00:00,2017-12-31T00:00:00
Pakkeforløp for malignt melanom,202,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,80.32,Tertialvis,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,%,2017-09-01T00:00:00,2017-12-31T00:00:00
