QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1023,1021,Private,Private ideelle,999999997,,Årlig,30-dagers overlevelse etter innleggelse på sykehus,tom,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1023,1021,Private,Private ideelle,999999997,95.8,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,-1e+007,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,-1e+007,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,-1e+007,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,95.36,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,95.83,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,95.5,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,95,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,95.4,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,94.9,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,95.1,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,95.17,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,95.12,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,95.6,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,95.8,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,95.3,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,94.8,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,94.8,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,94.7,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,95.29,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,95.23,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,95.2,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,95.6,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,94.7,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,94.3,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,94.5,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,94.4,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,95.06,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,95.09,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,95.1,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,95.6,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,95,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,95,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,94.2,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,94.8,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,94.89,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,94.67,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,94.9,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,95,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95.4,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95.2,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95.2,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95.65,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95.13,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95.2,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,95.2,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,94,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,94.5,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,94.2,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,94.1,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,94.89,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,94.89,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,94.7,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,95.1,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,94,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,94.5,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,94.3,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2010-01-01T00:00:00,2010-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,94.4,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,94.93,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2014-01-01T00:00:00,2014-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,94.95,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2015-01-01T00:00:00,2015-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,95.1,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2016-01-01T00:00:00,2016-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,94.9,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2017-01-01T00:00:00,2017-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,95.1,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2013-01-01T00:00:00,2013-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,94.9,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2012-01-01T00:00:00,2012-12-31T00:00:00
30 dagers overlevelse etter sykehusinnleggelse uansett årsak,8,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,94.6,Årlig,30-dagers overlevelse etter innleggelse på sykehus,%,2011-01-01T00:00:00,2011-12-31T00:00:00
