QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1978,1745,Agder,Bykle,42222020,0,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1901,1743,Innlandet,Grue,34172020,69.863,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1899,1743,Innlandet,Sør-Odal,34152020,43.137,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1900,1743,Innlandet,Eidskog,34162020,39.535,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1902,1743,Innlandet,Åsnes,34182020,25.806,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1905,1743,Innlandet,Trysil,34212020,47.273,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1904,1743,Innlandet,Elverum,34202020,57.5,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1903,1743,Innlandet,"Våler, Innlandet",34192020,63.889,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1898,1743,Innlandet,Nord-Odal,34142020,34.884,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1894,1743,Innlandet,Gjøvik,34072020,71.985,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1893,1743,Innlandet,Lillehammer,34052020,50.568,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1892,1743,Innlandet,Hamar,34032020,72.845,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1897,1743,Innlandet,Stange,34132020,59.146,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1896,1743,Innlandet,Løten,34122020,40.351,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1895,1743,Innlandet,Ringsaker,34112020,53.012,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1906,1743,Innlandet,Åmot,34222020,58.333,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1916,1743,Innlandet,Lesja,34322020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1915,1743,Innlandet,Dovre,34312020,46.341,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1914,1743,Innlandet,Os,34302020,35,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1917,1743,Innlandet,Skjåk,34332020,42.857,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1920,1743,Innlandet,Nord-Fron,34362020,50.667,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1919,1743,Innlandet,Vågå,34352020,24,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1918,1743,Innlandet,Lom,34342020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1908,1743,Innlandet,Rendalen,34242020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1909,1743,Innlandet,Engerdal,34252020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1907,1743,Innlandet,Stor-Elvdal,34232020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1912,1743,Innlandet,Alvdal,34282020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1911,1743,Innlandet,Tynset,34272020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1910,1743,Innlandet,Tolga,34262020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1913,1743,Innlandet,Folldal,34292020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1891,1743,Innlandet,Kongsvinger,34012020,61.538,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1872,1742,Viken,Nannestad,30362020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1873,1742,Viken,Hurdal,30372020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1871,1742,Viken,Eidsvoll,30352020,,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
Mottakere av habilitering og rehabilitering i hjemmet med individuell plan,146,1876,1742,Viken,Nesbyen (tidligere Nes),30402020,56.25,Årlig,Andel mottakere av re-/habilitering i hjemmet som ikke har en individuell plan,%,2020-01-01T00:00:00,2020-12-31T00:00:00
