QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,388,0,,Norge,9999,18.6,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,388,0,,Norge,9999,18.7,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,388,0,,Norge,9999,18.45,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,389,388,Norge,Østfold (-2019),1,18.4,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,389,388,Norge,Østfold (-2019),1,18.23,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,389,388,Norge,Østfold (-2019),1,17.7,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,390,388,Norge,Akershus (-2019),2,20,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,390,388,Norge,Akershus (-2019),2,19.41,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,390,388,Norge,Akershus (-2019),2,17.92,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,391,388,Norge,"Oslo, fylke",3,16.1,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,391,388,Norge,"Oslo, fylke",3,17.51,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,391,388,Norge,"Oslo, fylke",3,17.02,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,392,388,Norge,Hedmark (-2019),4,22.8,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,392,388,Norge,Hedmark (-2019),4,23.23,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,392,388,Norge,Hedmark (-2019),4,23.28,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,393,388,Norge,Oppland (-2019),5,19.2,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,393,388,Norge,Oppland (-2019),5,19.22,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,393,388,Norge,Oppland (-2019),5,19.06,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,394,388,Norge,Buskerud (-2019),6,19.4,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2015-01-01T00:00:00,2015-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,394,388,Norge,Buskerud (-2019),6,19.94,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2016-01-01T00:00:00,2016-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,394,388,Norge,Buskerud (-2019),6,19.71,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2017-01-01T00:00:00,2017-12-31T00:00:00
Tid fra AMK varsles til første ambulanse er på hendelsessted,242,395,388,Norge,Vestfold (-2019),7,16.3,Årlig,90-prosentilet i tettbygd strøk (minutter),Desimal,2015-01-01T00:00:00,2015-12-31T00:00:00
