QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Barnediabetes: Alvorlige akutte komplikasjoner,26,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,2.2,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,4,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2011-01-01T00:00:00,2011-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,2.7,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,5.1,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2012-01-01T00:00:00,2012-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,4.5,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2013-01-01T00:00:00,2013-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,5.9,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,5,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2010-01-01T00:00:00,2010-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,2.5,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1072,1073,"Sykehuset i Vestfold HF, psykiatrisk fylkesavdeling","Sykehuset i Vestfold, Raskere tilbake ",983975306,5.2,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2011-01-01T00:00:00,2011-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1072,1073,"Sykehuset i Vestfold HF, psykiatrisk fylkesavdeling","Sykehuset i Vestfold, Raskere tilbake ",983975306,8.3,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1072,1073,"Sykehuset i Vestfold HF, psykiatrisk fylkesavdeling","Sykehuset i Vestfold, Raskere tilbake ",983975306,4.8,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2010-01-01T00:00:00,2010-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1072,1073,"Sykehuset i Vestfold HF, psykiatrisk fylkesavdeling","Sykehuset i Vestfold, Raskere tilbake ",983975306,2.9,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2013-01-01T00:00:00,2013-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1072,1073,"Sykehuset i Vestfold HF, psykiatrisk fylkesavdeling","Sykehuset i Vestfold, Raskere tilbake ",983975306,1.9,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1072,1073,"Sykehuset i Vestfold HF, psykiatrisk fylkesavdeling","Sykehuset i Vestfold, Raskere tilbake ",983975306,5.1,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2012-01-01T00:00:00,2012-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,3.5,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,5.3,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2011-01-01T00:00:00,2011-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,4.2,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2015-01-01T00:00:00,2015-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,6.4,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2012-01-01T00:00:00,2012-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,5,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2013-01-01T00:00:00,2013-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,2.8,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2010-01-01T00:00:00,2010-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,5.4,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,2.9,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2017-01-01T00:00:00,2017-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1094,1404,Hele landet,Helse Vest RHF,983658725,3.3,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2016-01-01T00:00:00,2016-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1094,1404,Hele landet,Helse Vest RHF,983658725,3.2,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2014-01-01T00:00:00,2014-12-31T00:00:00
Barnediabetes: Alvorlige akutte komplikasjoner,26,1094,1404,Hele landet,Helse Vest RHF,983658725,2.7,Årlig,Andel pasienter med innleggelse på sykehus for diabetes ketoacidose (DKA) i måleperioden,%,2010-01-01T00:00:00,2010-12-31T00:00:00
