QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Pasienterfaringer fra døgnpsykiatrien,44,1024,1129,Helse Nord RHF,"Helse Nord, Privat",999999994,27,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1026,1094,Helse Vest RHF,"Helse Vest, Privat ",999999992,53,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,225,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,71,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,86,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,867,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,37,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,42,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,87,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,8,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,63,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,57,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,20,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1081,1093,Helse Midt-Norge RHF,Helse Nord-Trøndelag HF,983974791,45,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1084,1094,Helse Vest RHF,Helse Førde HF,983974732,28,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1085,1094,Helse Vest RHF,Helse Bergen HF,983974724,99,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1086,1094,Helse Vest RHF,Helse Fonna HF,983974694,68,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1087,1094,Helse Vest RHF,Helse Stavanger HF,983974678,119,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1089,1043,Helse Sør-Øst RHF,Sykehuset i Østfold HF,983971768,67,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1090,1043,Helse Sør-Øst RHF,Sykehuset Innlandet HF,983971709,121,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1092,1043,Helse Sør-Øst RHF,Akershus universitetssykehus HF,983971636,84,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1093,1404,Hele landet,Helse Midt-Norge RHF,983658776,215,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1094,1404,Hele landet,Helse Vest RHF,983658725,367,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1129,1404,Hele landet,Helse Nord RHF,883658752,175,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1352,1406,Vestre Viken HF,"Vestre Viken, Ringerike DPS, Seksj Dag- og Døgnbehandling Røyse",974147289,100,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1404,0,,Hele landet,900000000,1624,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1406,1043,Helse Sør-Øst RHF,Vestre Viken HF,894166762,118,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1408,1093,Helse Midt-Norge RHF,St. Olavs Hospital HF,883974832,99,Årlig,Antall svar miljøet,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1024,1129,Helse Nord RHF,"Helse Nord, Privat",999999994,25,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1026,1094,Helse Vest RHF,"Helse Vest, Privat ",999999992,50,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1027,1043,Helse Sør-Øst RHF,"Helse Sør-Øst, private",999999991,212,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,65,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,85,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,801,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,27,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,41,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1076,1043,Helse Sør-Øst RHF,Sørlandet sykehus HF,983975240,82,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1077,1129,Helse Nord RHF,Helgelandssykehuset HF,983974929,8,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1078,1129,Helse Nord RHF,Nordlandssykehuset HF,983974910,61,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1079,1129,Helse Nord RHF,Universitetssykehuset Nord-Norge HF,983974899,51,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1080,1129,Helse Nord RHF,Finnmarkssykehuset HF,983974880,19,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
Pasienterfaringer fra døgnpsykiatrien,44,1081,1093,Helse Midt-Norge RHF,Helse Nord-Trøndelag HF,983974791,43,Årlig,Antall svar pasientorientering,Antall,2016-01-01T00:00:00,2016-12-31T00:00:00
