QualityIndicatorName,QualityIndicatorId,LocationId,LocationParentId,ParentName,LocationName,OrgNumber,Value,PeriodType,MeasureName,MeasureType,TimeFrom,TimeTo
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,78.3,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2016-01-01T00:00:00,2016-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,77.8,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2015-01-01T00:00:00,2015-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,76.3,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2014-01-01T00:00:00,2014-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,69.8,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2012-01-01T00:00:00,2012-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1033,1093,Helse Midt-Norge RHF,Helse Møre og Romsdal HF,997005562,75.8,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2013-01-01T00:00:00,2013-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,83.8,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2013-01-01T00:00:00,2013-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,82.7,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2012-01-01T00:00:00,2012-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,85.1,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2015-01-01T00:00:00,2015-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,86.9,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2016-01-01T00:00:00,2016-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1039,1043,Helse Sør-Øst RHF,Oslo universitetssykehus HF,993467049,85.1,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2014-01-01T00:00:00,2014-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,82,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2015-01-01T00:00:00,2015-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,81.9,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2016-01-01T00:00:00,2016-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,80.7,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2014-01-01T00:00:00,2014-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,79.8,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2013-01-01T00:00:00,2013-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1043,1404,Hele landet,Helse Sør-Øst RHF,991324968,80.2,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2012-01-01T00:00:00,2012-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,80.6,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2015-01-01T00:00:00,2015-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,76.7,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2016-01-01T00:00:00,2016-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,76.6,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2012-01-01T00:00:00,2012-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,79.9,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2013-01-01T00:00:00,2013-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1074,1043,Helse Sør-Øst RHF,Sykehuset i Telemark HF,983975267,81.1,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2014-01-01T00:00:00,2014-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,85.1,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2016-01-01T00:00:00,2016-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,78.4,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2014-01-01T00:00:00,2014-12-31T00:00:00
Selvbestemt abort gjennomført medikamentelt eller kirurgisk,252,1075,1043,Helse Sør-Øst RHF,Sykehuset i Vestfold HF,983975259,79.9,Årlig,Andel selvbestemte aborter gjennomført inntil utgangen av 9. uke (8 + 6 dager),%,2015-01-01T00:00:00,2015-12-31T00:00:00
